UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SOCS1, 0.430934
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PRM2, 0.430934
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PRM3, 0.430934
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TNP2, 0.430934
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PRM1, 0.430934
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:hsa-mir-548h-2, 0.430934
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:RMI2, 0.430934
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:GALK2, -0.429303
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:FAM227B, -0.429303
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:RALY, 0.355110
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:EIF2S2, 0.355042
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MAP1LC3A, 0.355042
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PIGU, 0.355042
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR4755, 0.354194
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TP53INP2, 0.352900
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:NCOA6, 0.352900
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:CGNL1, -0.347664
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:RAB27A, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PIGB, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:CCPG1, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DYX1C1-CCPG1, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR628, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:C15orf65, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DYX1C1, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PYGO1, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PRTG, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:NEDD4, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:RFX7, -0.346279
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LOC101927722, -0.341288
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LINC00898, -0.341288
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SLC24A5, -0.340513
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:CEP152, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SHC4, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:EID1, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SECISBP2L, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:COPS2, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:NDUFAF4P1, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR4716, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:FGF7, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DTWD1, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ATP8B4, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SLC27A2, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ONECUT1, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:WDR72, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:GCOM1, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MYZAP, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:POLR2M, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ALDH1A2, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:AQP9, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ANXA2, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:NARG2, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:C2CD4B, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR8067, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR6085, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MGC15885, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TLN2, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR190A, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TPM1, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LACTB, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:RPS27L, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:RAB8B, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:APH1B, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:CA12, -0.337104
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR3201, -0.334595
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:FAM19A5, -0.334595
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LOC284933, -0.334595
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR4535, -0.334595
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:WI2-81516E3.1, -0.334595
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:C22orf34, -0.334595
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:BRD1, -0.334595
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LOC90834, -0.334595
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ASIP, 0.323270
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:AHCY, 0.323270
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ITCH, 0.323270
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR644A, 0.323270
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DYNLRB1, 0.323270
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:OR3A3, -0.321133
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:OR1E2, -0.321133
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SPATA22, -0.321133
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TBC1D22A, -0.319022
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:KIR2DL3, -0.317209
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:KIR2DL1, -0.317209
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LOC101928804, -0.317209
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LOC100287534, -0.317209
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LOC339166, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:WSCD1, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:AIPL1, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:FAM64A, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PITPNM3, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:KIAA0753, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MED31, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TXNDC17, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:C17orf100, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR4520A, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR4520B, -0.312602
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ALOX15P1, -0.312602
