UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LINC00942, 0.265240
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:FBXL14, 0.265240
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:WNT5B, 0.265240
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR3649, 0.265240
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ADIPOR2, 0.262340
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:CACNA2D4, 0.262340
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LRTM2, 0.262340
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LINC00940, 0.262340
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DCP1B, 0.262340
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DHX35, 0.261093
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:REM1, 0.249364
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LINC00028, 0.249364
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:HM13, 0.249364
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PSIMCT-1, 0.249364
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:HM13-AS1, 0.249364
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ID1, 0.249364
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR3193, 0.249364
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:COX4I2, 0.249364
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:BCL2L1, 0.249364
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DEFB119, 0.243255
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DEFB121, 0.243255
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DEFB122, 0.243255
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DEFB123, 0.243255
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DEFB124, 0.243255
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:RALGAPB, 0.231311
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ADIG, 0.231311
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ARHGAP40, 0.231311
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SLC32A1, 0.231311
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ACTR5, 0.231311
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PPP1R16B, 0.231311
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:FAM83D, 0.231311
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ERC1, 0.220123
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TRAF3, 0.198130
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:AMN, 0.198130
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:CDC42BPB, 0.198130
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:EXOC3L4, 0.198130
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TNFAIP2, 0.198130
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LINC00605, 0.198130
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:EIF5, 0.191984
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SNORA28, 0.191984
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MARK3, 0.191984
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:CKB, 0.191984
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TRMT61A, 0.191984
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:BAG5, 0.191984
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:XRN1, 0.191187
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ATR, 0.191187
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:APOPT1, 0.187549
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:KLC1, 0.187549
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:XRCC3, 0.187549
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ZFYVE21, 0.187549
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PPP1R13B, 0.187549
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LINC00637, 0.187549
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TPX2, 0.186837
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MYLK2, 0.186837
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD__gene_aggregation.csv/case_id:chr11_median_cna, 0.185564
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD__gene_aggregation.csv/case_id:chr11_mean_cna, 0.181414
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD__gene_aggregation.csv/case_id:chr11_sum_cna, 0.181414
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:BTNL9, -0.176500
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR8089, -0.176500
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:OR2V1, -0.176500
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:FLRT3, 0.172448
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PTPRT, 0.172400
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LOC101927159, 0.172400
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD__gene_aggregation.csv/case_id:chr5_min_cna, -0.172253
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SLC13A3, 0.170248
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TP53RK, 0.170248
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SLC2A10, 0.170248
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ESF1, 0.166045
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:NDUFAF5, 0.166045
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SEL1L2, 0.166045
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:FOXS1, 0.162957
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DUSP15, 0.162957
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TTLL9, 0.162957
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:ATP1B3, 0.161839
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TFDP2, 0.161839
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:GK5, 0.161839
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PLS1, 0.161839
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:TRPC1, 0.161839
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:PCOLCE2, 0.161839
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR548AR|chr11, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MIR548BA|chr11, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SCYL1, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:LTBP3, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:FAM89B, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SSSCA1-AS1, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SSSCA1, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:EHBP1L1, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:KCNK7, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:MAP3K11, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:FAM86C2P, 0.154932
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:CAPN1, 0.154832
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SPDYC, 0.154832
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:SLC22A20, 0.154832
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:POLA2, 0.154832
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:CDC42EP2, 0.154832
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:GSTP1, 0.154832
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:DOC2GP, 0.154832
UCEC_discovery_WGS_CNA_gene_level_THRESHOLD.csv/case_id:NDUFV1, 0.154832
